occurrence_no,collection_no,identified_name,identified_rank,accepted_name,early_interval,late_interval,max_ma,min_ma,reference_no,phylum,class,order,family,genus,abund_value,abund_unit,taxon_environment,diet,composition,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments
177395,16819,Miacis australis,species,Angelarctocyon australis,Duchesnean,,40.4,37.2,1758,Chordata,Mammalia,Carnivora,Amphicyonidae,Angelarctocyon,,,terrestrial,carnivore,phosphatic,-104.199997,29.9,US,Texas,Presidio,based on political unit,1,small collection,
177433,16826,Daphoenus lambei,species,Daphoenus lambei,Duchesnean,,40.4,37.2,6294,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenus,,,terrestrial,"carnivore, omnivore",phosphatic,-107.099998,43.200001,US,Wyoming,Natrona,based on political unit,1,small collection,Badwater Creek
177434,16826,Carnivora indet.,order,Carnivora,Duchesnean,,40.4,37.2,2335,Chordata,Mammalia,Carnivora,,,,,terrestrial,"carnivore, omnivore",phosphatic,-107.099998,43.200001,US,Wyoming,Natrona,based on political unit,1,small collection,Badwater Creek
177457,16828,Daphoenus cf. lambei,species,Daphoenus lambei,Duchesnean,,40.4,37.2,1758,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenus,,,terrestrial,"carnivore, omnivore",phosphatic,-104.199997,29.9,US,Texas,Presidio,based on political unit,1,,
177499,16835,Miacis n. sp. australis,species,Angelarctocyon australis,Duchesnean,,40.4,37.2,1758,Chordata,Mammalia,Carnivora,Amphicyonidae,Angelarctocyon,,,terrestrial,carnivore,phosphatic,-104.199997,29.9,US,Texas,Presidio,based on political unit,1,,
177500,16835,Daphoenictis sp.,genus,Daphoenictis,Duchesnean,,40.4,37.2,6294,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenictis,,,terrestrial,carnivore,phosphatic,-104.199997,29.9,US,Texas,Presidio,based on political unit,1,,
177550,16840,"""Miacis"" sp.",genus,Miacis,Duchesnean,Chadronian,40.4,33.9,3359,Chordata,Mammalia,Carnivora,Miacidae,Miacis,,,terrestrial,carnivore,phosphatic,-112.800003,45,US,Montana,Beaverhead,based on political unit,1,small collection,2 mi W of Beaverheard Rock
177551,16840,Hesperocyon ? sp.,genus,Hesperocyon,Duchesnean,Chadronian,40.4,33.9,3359,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-112.800003,45,US,Montana,Beaverhead,based on political unit,1,small collection,2 mi W of Beaverheard Rock
177561,16842,Nimravidae indet.,family,Nimravidae,Duchesnean,,40.4,37.2,1782,Chordata,Mammalia,Carnivora,Nimravidae,,1,specimens,terrestrial,carnivore,phosphatic,-120.199997,44.900002,US,Oregon,Wheeler,based on political unit,1,small collection,
177609,16845,Miocyon n. sp. magnus,species,Miocyon magnus,Duchesnean,,40.4,37.2,1141,Chordata,Mammalia,Carnivora,Miacidae,Miocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-107.900002,50,CA,Saskatchewan,,based on nearby landmark,1,small collection,23 km SSW of Swift Current
177610,16845,Daphoenus cf. lambei,species,Daphoenus lambei,Duchesnean,,40.4,37.2,1141,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenus,,,terrestrial,"carnivore, omnivore",phosphatic,-107.900002,50,CA,Saskatchewan,,based on nearby landmark,1,small collection,23 km SSW of Swift Current
177611,16845,Hesperocyon cf. gregarius,species,Hesperocyon gregarius,Duchesnean,,40.4,37.2,6226,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-107.900002,50,CA,Saskatchewan,,based on nearby landmark,1,small collection,23 km SSW of Swift Current
177612,16845,Carnivora indet.,order,Carnivora,Duchesnean,,40.4,37.2,3306,Chordata,Mammalia,Carnivora,,,,,terrestrial,"carnivore, omnivore",phosphatic,-107.900002,50,CA,Saskatchewan,,based on nearby landmark,1,small collection,23 km SSW of Swift Current
177676,16847,Miocyon sp.,genus,Miocyon,Duchesnean,,40.4,37.2,1141,Chordata,Mammalia,Carnivora,Miacidae,Miocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-109.900002,40.200001,US,Utah,Uintah,based on political unit,1,,
177679,16848,Miacidae indet.,family,Miacidae,Bartonian,,41.3,38,3052,Chordata,Mammalia,Carnivora,Miacidae,,,,terrestrial,carnivore,phosphatic,-87.900002,31.5,US,Alabama,Clarke,based on political unit,1,,
177745,16860,Carnivora indet.,order,Carnivora,Duchesnean,,40.4,37.2,2283,Chordata,Mammalia,Carnivora,,,,,terrestrial,"carnivore, omnivore",phosphatic,-106.199997,35.5,US,New Mexico,Santa Fe,based on political unit,1,,east of Los Cerrilos
177786,16877,Carnivora indet.,order,Carnivora,Duchesnean,,40.4,37.2,1415,Chordata,Mammalia,Carnivora,,,,,terrestrial,"carnivore, omnivore",phosphatic,-111.5,37.799999,US,Utah,Garfield,based on political unit,1,small collection,Sevier Plateau
177793,16881,Daphoenus sp.,genus,Daphoenus,Duchesnean,Early Chadronian,40.4,33.9,1977,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenus,,,terrestrial,"carnivore, omnivore",phosphatic,-108.199997,43.200001,US,Wyoming,Fremont,based on political unit,1,,
177820,16884,Daphoenus lambei,species,Daphoenus lambei,Duchesnean,,40.4,37.2,6294,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenus,,,terrestrial,"carnivore, omnivore",phosphatic,-107.099998,43.200001,US,Wyoming,Natrona,based on political unit,1,small collection,Badwater Creek
177833,16885,Parictis n. sp. parvus,species,Parictis parvus,Chadronian,,37.2,33.9,1235,Chordata,Mammalia,Carnivora,Ursidae,Parictis,,,terrestrial,"herbivore, carnivore",phosphatic,-102.449997,43.599998,US,South Dakota,Pennington and Shannon,based on political unit,1,,
177834,16885,Parictis n. sp. gilpini,species,Parictis gilpini,Chadronian,,37.2,33.9,1238,Chordata,Mammalia,Carnivora,Ursidae,Parictis,,,terrestrial,"herbivore, carnivore",phosphatic,-102.449997,43.599998,US,South Dakota,Pennington and Shannon,based on political unit,1,,
177835,16885,Parictis dakotensis,species,Parictis dakotensis,Chadronian,,37.2,33.9,1238,Chordata,Mammalia,Carnivora,Ursidae,Parictis,,,terrestrial,"herbivore, carnivore",phosphatic,-102.449997,43.599998,US,South Dakota,Pennington and Shannon,based on political unit,1,,
177836,16885,Brachyrhynchocyon dodgei,species,Brachyrhynchocyon dodgei,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,Amphicyonidae,Brachyrhynchocyon,,,terrestrial,carnivore,phosphatic,-102.449997,43.599998,US,South Dakota,Pennington and Shannon,based on political unit,1,,
177837,16885,Eusmilus ? sp.,genus,Eusmilus,Chadronian,,37.2,33.9,1235,Chordata,Mammalia,Carnivora,Nimravidae,Eusmilus,,,terrestrial,carnivore,phosphatic,-102.449997,43.599998,US,South Dakota,Pennington and Shannon,based on political unit,1,,
177863,16888,Prohesperocyon wilsoni,species,Prohesperocyon wilsoni,Chadronian,,37.2,33.9,1758,Chordata,Mammalia,Carnivora,NO_FAMILY_SPECIFIED,Prohesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-104.199997,29.9,US,Texas,Presidio,based on political unit,1,small collection,
177871,16891,Hesperocyon gregarius,species,Hesperocyon gregarius,Chadronian,,37.2,33.9,6226,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-107.099998,43.200001,US,Wyoming,Natrona,based on political unit,1,,Bates Hole
177885,16894,Carnivora indet.,order,Carnivora,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,,,,,terrestrial,"carnivore, omnivore",phosphatic,-104,30.700001,US,Texas,Jeff Davis,based on political unit,1,small collection,
177897,16896,Hesperocyon cf. gregarius,species,Hesperocyon gregarius,Chadronian,,37.2,33.9,1803,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-107.099998,43.200001,US,Wyoming,Natrona,based on political unit,1,,
177898,16896,Daphoenus lambei,species,Daphoenus lambei,Chadronian,,37.2,33.9,1975,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenus,,,terrestrial,"carnivore, omnivore",phosphatic,-107.099998,43.200001,US,Wyoming,Natrona,based on political unit,1,,
177901,16898,Hesperocyon gregarius,species,Hesperocyon gregarius,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-107.099998,43.200001,US,Wyoming,Natrona,based on political unit,1,,county assignment uncertain
177925,16907,Parictis personi,species,Parictis personi,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,Ursidae,Parictis,,,terrestrial,"herbivore, carnivore",phosphatic,-108.199997,43.200001,US,Wyoming,Fremont,based on political unit,1,small collection,
177942,16913,Parictis dakotensis,species,Parictis dakotensis,Chadronian,,37.2,33.9,1976,Chordata,Mammalia,Carnivora,Ursidae,Parictis,,,terrestrial,"herbivore, carnivore",phosphatic,-102.5,43.299999,US,South Dakota,Shannon,based on political unit,1,,
177947,16915,cf. Brachyrhynchocyon sp.,genus,Brachyrhynchocyon,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,Amphicyonidae,Brachyrhynchocyon,,,terrestrial,carnivore,phosphatic,-112,45.200001,US,Montana,Madison,based on political unit,1,small collection,
177975,16917,Hesperocyon sp.,genus,Hesperocyon,Chadronian,,37.2,33.9,2716,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-103.800003,42.400002,US,Nebraska,Sioux,based on political unit,1,,
177976,16917,Daphoenus ? sp.,genus,Daphoenus,Chadronian,,37.2,33.9,2716,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenus,,,terrestrial,"carnivore, omnivore",phosphatic,-103.800003,42.400002,US,Nebraska,Sioux,based on political unit,1,,
177986,16918,Brachyrhynchocyon dodgei,species,Brachyrhynchocyon dodgei,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,Amphicyonidae,Brachyrhynchocyon,,,terrestrial,carnivore,phosphatic,-103.099998,42.799999,US,Nebraska,Dawes,based on political unit,1,small collection,
177987,16918,Daphoenictis tedfordi,species,Daphoenictis tedfordi,Chadronian,,37.2,33.9,1757,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenictis,,,terrestrial,carnivore,phosphatic,-103.099998,42.799999,US,Nebraska,Dawes,based on political unit,1,small collection,
177988,16918,Hesperocyon gregarius,species,Hesperocyon gregarius,Chadronian,,37.2,33.9,1757,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-103.099998,42.799999,US,Nebraska,Dawes,based on political unit,1,small collection,
177989,16918,Dinictis felina,species,Dinictis felina,Chadronian,,37.2,33.9,1757,Chordata,Mammalia,Carnivora,Nimravidae,Dinictis,,,terrestrial,carnivore,phosphatic,-103.099998,42.799999,US,Nebraska,Dawes,based on political unit,1,small collection,
178024,16919,Dinictis ? sp.,genus,Dinictis,Chadronian,,37.2,33.9,3318,Chordata,Mammalia,Carnivora,Nimravidae,Dinictis,,,terrestrial,carnivore,phosphatic,-109.883331,49.566666,CA,Saskatchewan,,based on nearby landmark,minutes,outcrop,16 km NW of Eastend and apparently north of Fort Walsh (basis of coordinate)
178025,16919,Hoplophoneus ? sp.,genus,Hoplophoneus,Chadronian,,37.2,33.9,3318,Chordata,Mammalia,Carnivora,Nimravidae,Hoplophoneus,,,terrestrial,carnivore,phosphatic,-109.883331,49.566666,CA,Saskatchewan,,based on nearby landmark,minutes,outcrop,16 km NW of Eastend and apparently north of Fort Walsh (basis of coordinate)
178026,16919,Daphoenus sp.,genus,Daphoenus,Chadronian,,37.2,33.9,3318,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenus,,,terrestrial,"carnivore, omnivore",phosphatic,-109.883331,49.566666,CA,Saskatchewan,,based on nearby landmark,minutes,outcrop,16 km NW of Eastend and apparently north of Fort Walsh (basis of coordinate)
178027,16919,Brachyrhynchocyon dodgei,species,Brachyrhynchocyon dodgei,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,Amphicyonidae,Brachyrhynchocyon,,,terrestrial,carnivore,phosphatic,-109.883331,49.566666,CA,Saskatchewan,,based on nearby landmark,minutes,outcrop,16 km NW of Eastend and apparently north of Fort Walsh (basis of coordinate)
178028,16919,n. gen. Daphoenictis n. sp. tedfordi,species,Daphoenictis tedfordi,Chadronian,,37.2,33.9,1967,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenictis,,,terrestrial,carnivore,phosphatic,-109.883331,49.566666,CA,Saskatchewan,,based on nearby landmark,minutes,outcrop,16 km NW of Eastend and apparently north of Fort Walsh (basis of coordinate)
178029,16919,Hesperocyon gregarius,species,Hesperocyon gregarius,Chadronian,,37.2,33.9,3318,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-109.883331,49.566666,CA,Saskatchewan,,based on nearby landmark,minutes,outcrop,16 km NW of Eastend and apparently north of Fort Walsh (basis of coordinate)
178030,16919,Canidae indet.,family,Canidae,Chadronian,,37.2,33.9,3318,Chordata,Mammalia,Carnivora,Canidae,,,,terrestrial,"carnivore, omnivore",phosphatic,-109.883331,49.566666,CA,Saskatchewan,,based on nearby landmark,minutes,outcrop,16 km NW of Eastend and apparently north of Fort Walsh (basis of coordinate)
178031,16919,Parictis parvus,species,Parictis parvus,Chadronian,,37.2,33.9,3318,Chordata,Mammalia,Carnivora,Ursidae,Parictis,,,terrestrial,"herbivore, carnivore",phosphatic,-109.883331,49.566666,CA,Saskatchewan,,based on nearby landmark,minutes,outcrop,16 km NW of Eastend and apparently north of Fort Walsh (basis of coordinate)
178086,16920,Hesperocyon cf. gregarius,species,Hesperocyon gregarius,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-108.199997,43.200001,US,Wyoming,Fremont,based on political unit,1,small collection,
178117,16924,Hesperocyon gregarius,species,Hesperocyon gregarius,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,1,specimens,terrestrial,"carnivore, omnivore",phosphatic,-112.099998,46.599998,US,Montana,Lewis and Clark,based on political unit,1,small collection,1 mi N of Canyon Ferry
178118,16924,Brachyrhynchocyon cf. dodgei,species,Brachyrhynchocyon dodgei,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,Amphicyonidae,Brachyrhynchocyon,1,specimens,terrestrial,carnivore,phosphatic,-112.099998,46.599998,US,Montana,Lewis and Clark,based on political unit,1,small collection,1 mi N of Canyon Ferry
178127,16925,Hesperocyon gregarius,species,Hesperocyon gregarius,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,1,specimens,terrestrial,"carnivore, omnivore",phosphatic,-111.300003,46.099998,US,Montana,Broadwater,based on political unit,1,small collection,1.25 mi SW of S end of Lake Sewell
178134,16927,Hesperocyon sp.,genus,Hesperocyon,Chadronian,,37.2,33.9,2398,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-104.400002,45.799999,US,Montana,Carter,based on political unit,1,,
178143,16928,Amphicyonidae indet.,family,Amphicyonidae,Middle Chadronian,,37.2,33.9,3318,Chordata,Mammalia,Carnivora,Amphicyonidae,,,,terrestrial,carnivore,phosphatic,-109,49.799999,CA,Saskatchewan,,based on nearby landmark,1,,Eastend area
178144,16928,Hesperocyon sp.,genus,Hesperocyon,Middle Chadronian,,37.2,33.9,3318,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-109,49.799999,CA,Saskatchewan,,based on nearby landmark,1,,Eastend area
178169,16929,Carnivora indet.,order,Carnivora,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,,,,,terrestrial,"carnivore, omnivore",phosphatic,-103.800003,42.400002,US,Nebraska,Sioux,based on political unit,1,,S of Orella
178170,16929,Dinictis sp.,genus,Dinictis,Chadronian,,37.2,33.9,1944,Chordata,Mammalia,Carnivora,Nimravidae,Dinictis,,,terrestrial,carnivore,phosphatic,-103.800003,42.400002,US,Nebraska,Sioux,based on political unit,1,,S of Orella
178171,16929,Hoplophoneus mentalis,species,Hoplophoneus mentalis,Chadronian,,37.2,33.9,1944,Chordata,Mammalia,Carnivora,Nimravidae,Hoplophoneus,,,terrestrial,carnivore,phosphatic,-103.800003,42.400002,US,Nebraska,Sioux,based on political unit,1,,S of Orella
178172,16929,Hesperocyon gregarius,species,Hesperocyon gregarius,Chadronian,,37.2,33.9,6294,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-103.800003,42.400002,US,Nebraska,Sioux,based on political unit,1,,S of Orella
178201,16930,Hesperocyon gregarius,species,Hesperocyon gregarius,Chadronian,,37.2,33.9,6226,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-103.400002,42.799999,US,Nebraska,Dawes,stated in text,minutes,outcrop,"""a small badland area... N.W. 1/4, N.E. 1/4, N.W. 1/4, Sect. 36, T. 33 N., R. 52 W."" (Wood 1969)"
178202,16930,Daphoenocyon dodgei,species,Brachyrhynchocyon dodgei,Chadronian,,37.2,33.9,2716,Chordata,Mammalia,Carnivora,Amphicyonidae,Brachyrhynchocyon,,,terrestrial,carnivore,phosphatic,-103.400002,42.799999,US,Nebraska,Dawes,stated in text,minutes,outcrop,"""a small badland area... N.W. 1/4, N.E. 1/4, N.W. 1/4, Sect. 36, T. 33 N., R. 52 W."" (Wood 1969)"
178203,16930,Daphoenus sp.,genus,Daphoenus,Chadronian,,37.2,33.9,2716,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenus,,,terrestrial,"carnivore, omnivore",phosphatic,-103.400002,42.799999,US,Nebraska,Dawes,stated in text,minutes,outcrop,"""a small badland area... N.W. 1/4, N.E. 1/4, N.W. 1/4, Sect. 36, T. 33 N., R. 52 W."" (Wood 1969)"
178204,16930,Hoplophoneus mentalis,species,Hoplophoneus mentalis,Chadronian,,37.2,33.9,2716,Chordata,Mammalia,Carnivora,Nimravidae,Hoplophoneus,,,terrestrial,carnivore,phosphatic,-103.400002,42.799999,US,Nebraska,Dawes,stated in text,minutes,outcrop,"""a small badland area... N.W. 1/4, N.E. 1/4, N.W. 1/4, Sect. 36, T. 33 N., R. 52 W."" (Wood 1969)"
178225,16931,Carnivora indet.,order,Carnivora,Chadronian,,37.2,33.9,1758,Chordata,Mammalia,Carnivora,,,,,terrestrial,"carnivore, omnivore",phosphatic,-104.199997,29.9,US,Texas,Presidio,based on political unit,1,,
178232,16932,Hesperocyon gregarius,species,Hesperocyon gregarius,Chadronian,,37.2,33.9,6226,Chordata,Mammalia,Carnivora,Canidae,Hesperocyon,,,terrestrial,"carnivore, omnivore",phosphatic,-104.5,43,US,Wyoming,Niobrara,based on political unit,1,small collection,SE end of Seamen Hills
178233,16933,Parictis gilpini,species,Parictis gilpini,Chadronian,,37.2,33.9,1238,Chordata,Mammalia,Carnivora,Ursidae,Parictis,,,terrestrial,"herbivore, carnivore",phosphatic,-104.5,43,US,Wyoming,Niobrara,based on political unit,1,,
178243,16935,Dinictis sp.,genus,Dinictis,Chadronian,,37.2,33.9,1585,Chordata,Mammalia,Carnivora,Nimravidae,Dinictis,,,terrestrial,carnivore,phosphatic,-112,46,US,Montana,Jefferson,based on political unit,1,,
178264,16938,Daphoenus sp.,genus,Daphoenus,Chadronian,,37.2,33.9,1235,Chordata,Mammalia,Carnivora,Amphicyonidae,Daphoenus,,,terrestrial,"carnivore, omnivore",phosphatic,-102.449997,43.599998,US,South Dakota,Pennington and Shannon,based on political unit,1,,Big Badlands
178265,16938,Daphoenocyon dodgei,species,Brachyrhynchocyon dodgei,Chadronian,,37.2,33.9,1235,Chordata,Mammalia,Carnivora,Amphicyonidae,Brachyrhynchocyon,,,terrestrial,carnivore,phosphatic,-102.449997,43.599998,US,South Dakota,Pennington and Shannon,based on political unit,1,,Big Badlands
